"","X","id","menina","branco","cidade_id","escola_id","prof_id","name_muni","pib","prof_nome","prof_exp","inf","trtGrp","sala_pequena","sala_professor_integral","nota"
"971",971,971,0,1,9,"Fartura Do Piauí_3",133,"Fartura Do Piauí",4776.25290722364,"Haroldo Santos",8.71796310540477,5.50883055655879,3,0,1,69.314092087577
"972",972,972,1,0,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,3,0,1,55.9514892671327
"973",973,973,1,0,5,"Caracol_2",98,"Caracol",3785.55929827932,"Alcibíades Lima",17.8370825147115,3.92166196604778,3,0,1,39.6425072510595
"974",974,974,0,0,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,3,0,1,57.1596082951121
"975",975,975,1,1,17,"Várzea Branca_4",70,"Várzea Branca",5149.20657941617,"Isabéu Duarte",19.1640396110811,4.14534971985726,3,0,1,48.8409789058666
"976",976,976,0,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,3,0,1,54.5266150499812
"977",977,977,0,1,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,2,1,0,75.6526126373235
"978",978,978,0,0,9,"Fartura Do Piauí_4",135,"Fartura Do Piauí",4776.25290722364,"Varo Barbosa",20.1825508237164,7.04881362834772,1,0,0,52.473444279878
"979",979,979,0,1,7,"Dirceu Arcoverde_1",112,"Dirceu Arcoverde",5229.34802253056,"Lucas Pereira",20.2135553812721,7.99711333599123,2,1,0,59.9267578906799
"980",980,980,1,1,1,"Anísio De Abreu_1",1,"Anísio De Abreu",3732.89859734518,"Amélia Fogaça",15.7970665669098,6.65894605774353,2,1,0,83.1627672793204
"981",981,981,1,1,9,"Fartura Do Piauí_1",128,"Fartura Do Piauí",4776.25290722364,"Regina da Mota",13.8508804625565,4.38004030973914,2,1,0,74.3715267413737
"982",982,982,1,0,12,"Pajeú Do Piauí_3",30,"Pajeú Do Piauí",3905.61081179791,"Falco Melo",9.52770619375987,1.93848008258541,3,0,1,59.838482545576
"983",983,983,1,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,3,0,1,48.4531763465328
"984",984,984,1,0,4,"Canto Do Buriti_2",91,"Canto Do Buriti",4236.55979260193,"Soraia Rodrigues",15.4236789332356,8.48047378158709,2,1,0,69.9897309983605
"985",985,985,0,1,1,"Anísio De Abreu_4",7,"Anísio De Abreu",3732.89859734518,"Zenira Castro",17.356765024678,5.23468134668299,1,0,0,56.0463326722205
"986",986,986,1,1,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,3,0,1,68.0557134463801
"987",987,987,0,1,7,"Dirceu Arcoverde_2",115,"Dirceu Arcoverde",5229.34802253056,"Hélio Rezende",15.5296576300339,5.17095785922312,2,1,0,60.3782972546502
"988",988,988,1,0,9,"Fartura Do Piauí_4",134,"Fartura Do Piauí",4776.25290722364,"Jacira da Luz",21.0770768762954,7.04881362834772,2,1,0,91.3635752172113
"989",989,989,1,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,2,1,0,84.3245866296198
"990",990,990,1,1,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,2,1,0,67.4985814038262
"991",991,991,1,1,2,"Bonfim Do Piauí_1",73,"Bonfim Do Piauí",5704.73948948163,"Luciano Barbosa",13.8555780212009,5.22821058063544,2,1,0,94.6684972412586
"992",992,992,0,0,1,"Anísio De Abreu_3",6,"Anísio De Abreu",3732.89859734518,"Ferrer Farias",12.9344655500163,2.16808499275934,3,0,1,48.1872955291025
"993",993,993,0,0,14,"São Lourenço Do Piauí_3",46,"São Lourenço Do Piauí",4633.46923739916,"Vitorino da Luz",18.0311831356148,6.31052772889975,2,1,0,61.2455659657148
"994",994,994,0,0,13,"São Braz Do Piauí_1",34,"São Braz Do Piauí",3937.90914067858,"Queija da Rosa",15.9051089298679,3.51917686924285,1,0,0,51.88251763769
"995",995,995,1,0,16,"Tamboril Do Piauí_4",63,"Tamboril Do Piauí",4790.74232599722,"Iolene Peixoto",8.44463974365809,4.62526456794013,1,0,0,31.3440376289516
"996",996,996,1,1,4,"Canto Do Buriti_1",88,"Canto Do Buriti",4236.55979260193,"Carlene Pereira",21.2832587573139,7.00057268058296,3,0,1,82.7111732118281
"997",997,997,0,0,12,"Pajeú Do Piauí_1",26,"Pajeú Do Piauí",3905.61081179791,"Rosário Gonçalves",25.2518090756008,2.99624831112166,3,0,1,41.1430447002285
"998",998,998,0,1,1,"Anísio De Abreu_1",2,"Anísio De Abreu",3732.89859734518,"Pitágoras Aragão",18.571854286462,6.65894605774353,2,1,0,90.034492411338
"999",999,999,1,0,9,"Fartura Do Piauí_2",130,"Fartura Do Piauí",4776.25290722364,"Nicol Sales",20.4240059022297,3.05600120553119,1,0,0,55.481937529816
"1000",1000,1000,1,1,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,1,0,0,51.0364266231273
"1001",1001,1001,0,0,4,"Canto Do Buriti_2",91,"Canto Do Buriti",4236.55979260193,"Soraia Rodrigues",15.4236789332356,8.48047378158709,1,0,0,54.8777647167038
"1002",1002,1002,1,1,16,"Tamboril Do Piauí_1",57,"Tamboril Do Piauí",4790.74232599722,"Rosimere Pereira",15.4425008505274,4.21458534344643,1,0,0,52.8436823285251
"1003",1003,1003,0,0,1,"Anísio De Abreu_4",8,"Anísio De Abreu",3732.89859734518,"Leidemere Pinto",17.6868228932002,5.23468134668299,2,1,0,62.2962857417888
"1004",1004,1004,0,0,2,"Bonfim Do Piauí_1",73,"Bonfim Do Piauí",5704.73948948163,"Luciano Barbosa",13.8555780212009,5.22821058063544,3,0,1,44.4570450891746
"1005",1005,1005,1,0,5,"Caracol_2",99,"Caracol",3785.55929827932,"Omer Duarte",12.337119808176,3.92166196604778,1,0,0,30.1135944294033
"1006",1006,1006,1,1,4,"Canto Do Buriti_2",90,"Canto Do Buriti",4236.55979260193,"Eusébio Almeida",15.3649447929394,8.48047378158709,2,1,0,86.7994052626322
"1007",1007,1007,1,1,7,"Dirceu Arcoverde_1",113,"Dirceu Arcoverde",5229.34802253056,"Estéfani da Paz",9.98113322070371,7.99711333599123,3,0,1,57.4642270499867
"1008",1008,1008,0,1,16,"Tamboril Do Piauí_3",61,"Tamboril Do Piauí",4790.74232599722,"Cid Martins",24.5073555698728,6.24021833784871,3,0,1,45.1343681975798
"1009",1009,1009,0,1,8,"Dom Inocêncio_3",125,"Dom Inocêncio",4110.47192881985,"Cristofe das Neves",13.478364802098,5.39694677603193,3,0,1,45.9526434990477
"1010",1010,1010,1,1,14,"São Lourenço Do Piauí_4",48,"São Lourenço Do Piauí",4633.46923739916,"Inessa Nogueira",17.1809415697227,3.86409683432657,2,1,0,100
"1011",1011,1011,0,0,2,"Bonfim Do Piauí_1",73,"Bonfim Do Piauí",5704.73948948163,"Luciano Barbosa",13.8555780212009,5.22821058063544,2,1,0,80.3297267918395
"1012",1012,1012,0,1,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,1,0,0,59.8016999549996
"1013",1013,1013,1,0,3,"Brejo Do Piauí_4",86,"Brejo Do Piauí",3422.31586763709,"Junilvana Lima",9.21110629839347,6.16904372214133,1,0,0,73.5723131325262
"1014",1014,1014,0,0,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,3,0,1,37.5624388710027
"1015",1015,1015,1,1,1,"Anísio De Abreu_3",5,"Anísio De Abreu",3732.89859734518,"Reis Jesus",15.4509366843661,2.16808499275934,3,0,1,75.6705050742301
"1016",1016,1016,1,0,9,"Fartura Do Piauí_4",135,"Fartura Do Piauí",4776.25290722364,"Varo Barbosa",20.1825508237164,7.04881362834772,2,1,0,79.2282266626895
"1017",1017,1017,0,0,9,"Fartura Do Piauí_4",134,"Fartura Do Piauí",4776.25290722364,"Jacira da Luz",21.0770768762954,7.04881362834772,3,0,1,47.5723522625382
"1018",1018,1018,1,0,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,1,0,0,38.3981173047247
"1019",1019,1019,1,1,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,3,0,1,30.9014874702962
"1020",1020,1020,0,0,6,"Coronel José Dias_1",105,"Coronel José Dias",3999.82445163763,"Antonino Dias",9.08330224296365,3.15495059127743,3,0,1,63.4061028968387
"1021",1021,1021,1,0,9,"Fartura Do Piauí_4",135,"Fartura Do Piauí",4776.25290722364,"Varo Barbosa",20.1825508237164,7.04881362834772,1,0,0,57.2207354979068
"1022",1022,1022,0,0,6,"Coronel José Dias_2",106,"Coronel José Dias",3999.82445163763,"Graciete Moura",15.2990029231434,4.14461206831652,1,0,0,50.7249713599996
"1023",1023,1023,1,0,14,"São Lourenço Do Piauí_2",44,"São Lourenço Do Piauí",4633.46923739916,"Dália Oliveira",8.8767857472445,6.5933949696698,1,0,0,54.9976873694024
"1024",1024,1024,1,1,10,"Guaribas_4",15,"Guaribas",4178.51090409028,"Dúbia Peixoto",15.2658887530543,6.10325091166179,3,0,1,52.7768169443904
"1025",1025,1025,0,1,1,"Anísio De Abreu_3",6,"Anísio De Abreu",3732.89859734518,"Ferrer Farias",12.9344655500163,2.16808499275934,3,0,1,49.0169653742194
"1026",1026,1026,0,1,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,3,0,1,65.9380874679762
"1027",1027,1027,1,1,4,"Canto Do Buriti_3",92,"Canto Do Buriti",4236.55979260193,"Rolim das Neves",18.7583600420814,4.81312692415379,2,1,0,71.3718416878899
"1028",1028,1028,1,1,9,"Fartura Do Piauí_1",129,"Fartura Do Piauí",4776.25290722364,"Ludovino Almeida",19.1879825008878,4.38004030973914,1,0,0,66.4941056710928
"1029",1029,1029,0,0,4,"Canto Do Buriti_2",90,"Canto Do Buriti",4236.55979260193,"Eusébio Almeida",15.3649447929394,8.48047378158709,3,0,1,51.9881788178649
"1030",1030,1030,1,0,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,2,1,0,49.8849396587747
"1031",1031,1031,1,1,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,1,0,0,62.7219157164245
"1032",1032,1032,0,1,10,"Guaribas_4",15,"Guaribas",4178.51090409028,"Dúbia Peixoto",15.2658887530543,6.10325091166179,3,0,1,66.674380778789
"1033",1033,1033,0,1,9,"Fartura Do Piauí_3",132,"Fartura Do Piauí",4776.25290722364,"Balduíno Viana",15.2821494186017,5.50883055655879,3,0,1,59.8803706622759
"1034",1034,1034,0,0,7,"Dirceu Arcoverde_4",119,"Dirceu Arcoverde",5229.34802253056,"Geane da Mota",15.2914095842297,7.38042434614067,3,0,1,47.8169381033864
"1035",1035,1035,1,0,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,3,0,1,55.7230895906986
"1036",1036,1036,1,1,2,"Bonfim Do Piauí_1",73,"Bonfim Do Piauí",5704.73948948163,"Luciano Barbosa",13.8555780212009,5.22821058063544,2,1,0,87.6644590514057
"1037",1037,1037,1,0,3,"Brejo Do Piauí_3",85,"Brejo Do Piauí",3422.31586763709,"Lucélia Moura",19.9996340621498,5.90653672949772,1,0,0,62.5817812822249
"1038",1038,1038,1,1,17,"Várzea Branca_4",71,"Várzea Branca",5149.20657941617,"Mirza Alves",13.2442594176171,4.14534971985726,1,0,0,49.860909749079
"1039",1039,1039,0,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,1,0,0,50.9278923242303
"1040",1040,1040,0,1,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,1,0,0,49.3050186772399
"1041",1041,1041,0,1,14,"São Lourenço Do Piauí_1",42,"São Lourenço Do Piauí",4633.46923739916,"Martino da Cunha",22.9467388290843,2.85075163420226,3,0,1,61.6696246691468
"1042",1042,1042,0,1,6,"Coronel José Dias_3",109,"Coronel José Dias",3999.82445163763,"Fabrícia da Conceição",17.6026165273353,6.84518696185051,1,0,0,54.8281519399928
"1043",1043,1043,1,0,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,1,0,0,54.7220492948291
"1044",1044,1044,0,1,16,"Tamboril Do Piauí_4",63,"Tamboril Do Piauí",4790.74232599722,"Iolene Peixoto",8.44463974365809,4.62526456794013,2,1,0,64.8158563646369
"1045",1045,1045,0,0,4,"Canto Do Buriti_2",91,"Canto Do Buriti",4236.55979260193,"Soraia Rodrigues",15.4236789332356,8.48047378158709,1,0,0,49.8200013146025
"1046",1046,1046,1,1,4,"Canto Do Buriti_4",95,"Canto Do Buriti",4236.55979260193,"Santelmo da Mota",12.0816431033349,3.1287559622999,3,0,1,63.8991952176594
"1047",1047,1047,1,1,1,"Anísio De Abreu_1",1,"Anísio De Abreu",3732.89859734518,"Amélia Fogaça",15.7970665669098,6.65894605774353,1,0,0,61.5175173978963
"1048",1048,1048,1,0,12,"Pajeú Do Piauí_3",30,"Pajeú Do Piauí",3905.61081179791,"Falco Melo",9.52770619375987,1.93848008258541,2,1,0,58.2366618856123
"1049",1049,1049,0,1,4,"Canto Do Buriti_2",91,"Canto Do Buriti",4236.55979260193,"Soraia Rodrigues",15.4236789332356,8.48047378158709,3,0,1,74.7863353210695
"1050",1050,1050,0,0,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,3,0,1,60.1285162682812
"1051",1051,1051,1,0,17,"Várzea Branca_4",71,"Várzea Branca",5149.20657941617,"Mirza Alves",13.2442594176171,4.14534971985726,3,0,1,65.7949737430396
"1052",1052,1052,1,0,8,"Dom Inocêncio_2",123,"Dom Inocêncio",4110.47192881985,"Torcato Lopes",12.9997227037483,6.28903496023608,3,0,1,67.3664274743201
"1053",1053,1053,0,1,7,"Dirceu Arcoverde_4",119,"Dirceu Arcoverde",5229.34802253056,"Geane da Mota",15.2914095842297,7.38042434614067,1,0,0,44.6336930397511
"1054",1054,1054,0,1,3,"Brejo Do Piauí_4",87,"Brejo Do Piauí",3422.31586763709,"Jader Nunes",16.4297140783403,6.16904372214133,3,0,1,37.9662672622686
"1055",1055,1055,0,1,2,"Bonfim Do Piauí_4",79,"Bonfim Do Piauí",5704.73948948163,"Zerá Lopes",17.50261812999,5.00522569778429,1,0,0,45.1609751510945
"1056",1056,1056,0,1,9,"Fartura Do Piauí_2",130,"Fartura Do Piauí",4776.25290722364,"Nicol Sales",20.4240059022297,3.05600120553119,1,0,0,67.7363469717478
"1057",1057,1057,1,0,6,"Coronel José Dias_4",111,"Coronel José Dias",3999.82445163763,"Juliano Mendes",1.9034575666293,3.7293486817235,1,0,0,37.8175257380963
"1058",1058,1058,0,0,1,"Anísio De Abreu_2",4,"Anísio De Abreu",3732.89859734518,"Orestes Almeida",10.7226484829027,6.10256133803298,3,0,1,60.7532875832956
"1059",1059,1059,0,1,8,"Dom Inocêncio_2",123,"Dom Inocêncio",4110.47192881985,"Torcato Lopes",12.9997227037483,6.28903496023608,2,1,0,91.5475059628988
"1060",1060,1060,1,0,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,3,0,1,38.9833261317732
"1061",1061,1061,0,1,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,2,1,0,65.270523514138
"1062",1062,1062,1,0,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,1,0,0,61.2600409229163
"1063",1063,1063,1,1,3,"Brejo Do Piauí_2",82,"Brejo Do Piauí",3422.31586763709,"Russel Melo",23.3584772491682,2.9538563662512,3,0,1,60.597939350378
"1064",1064,1064,1,1,4,"Canto Do Buriti_1",88,"Canto Do Buriti",4236.55979260193,"Carlene Pereira",21.2832587573139,7.00057268058296,3,0,1,74.4062506232687
"1065",1065,1065,1,1,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,1,0,0,70.4446891214123
"1066",1066,1066,1,1,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,1,0,0,42.2870139997858
"1067",1067,1067,0,0,4,"Canto Do Buriti_4",94,"Canto Do Buriti",4236.55979260193,"Teodomiro Moreira",28.3224673547978,3.1287559622999,2,1,0,67.9730294910102
"1068",1068,1068,1,1,4,"Canto Do Buriti_3",93,"Canto Do Buriti",4236.55979260193,"Rúbia Duarte",14.5796305464734,4.81312692415379,1,0,0,76.1645141687442
"1069",1069,1069,1,1,3,"Brejo Do Piauí_4",86,"Brejo Do Piauí",3422.31586763709,"Junilvana Lima",9.21110629839347,6.16904372214133,2,1,0,100
"1070",1070,1070,0,0,7,"Dirceu Arcoverde_2",114,"Dirceu Arcoverde",5229.34802253056,"Benvindo Viana",19.4297907025963,5.17095785922312,3,0,1,37.117177316337
"1071",1071,1071,1,1,1,"Anísio De Abreu_2",4,"Anísio De Abreu",3732.89859734518,"Orestes Almeida",10.7226484829027,6.10256133803298,2,1,0,72.6880790677177
"1072",1072,1072,1,1,16,"Tamboril Do Piauí_3",60,"Tamboril Do Piauí",4790.74232599722,"Caetano Moura",17.6140068784045,6.24021833784871,3,0,1,64.7889236457986
"1073",1073,1073,1,0,10,"Guaribas_1",9,"Guaribas",4178.51090409028,"Bernardete Porto",13.9980199156403,3.21475862196924,1,0,0,55.5096728001831
"1074",1074,1074,0,1,4,"Canto Do Buriti_4",94,"Canto Do Buriti",4236.55979260193,"Teodomiro Moreira",28.3224673547978,3.1287559622999,1,0,0,70.8631036511648
"1075",1075,1075,1,0,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,2,1,0,82.8815156141514
"1076",1076,1076,1,1,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,1,0,0,74.4615662354634
"1077",1077,1077,1,1,4,"Canto Do Buriti_3",92,"Canto Do Buriti",4236.55979260193,"Rolim das Neves",18.7583600420814,4.81312692415379,2,1,0,92.6570437732488
"1078",1078,1078,1,1,1,"Anísio De Abreu_1",1,"Anísio De Abreu",3732.89859734518,"Amélia Fogaça",15.7970665669098,6.65894605774353,3,0,1,63.1702268737671
"1079",1079,1079,1,1,4,"Canto Do Buriti_2",91,"Canto Do Buriti",4236.55979260193,"Soraia Rodrigues",15.4236789332356,8.48047378158709,1,0,0,61.8009112707985
"1080",1080,1080,1,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,2,1,0,77.9480176295976
"1081",1081,1081,0,1,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,1,0,0,64.3781141412471
"1082",1082,1082,0,0,16,"Tamboril Do Piauí_4",62,"Tamboril Do Piauí",4790.74232599722,"Osnilda das Neves",6.33863085283311,4.62526456794013,3,0,1,52.0888801232056
"1083",1083,1083,1,1,14,"São Lourenço Do Piauí_3",45,"São Lourenço Do Piauí",4633.46923739916,"Giovani Pires",15.1831967787083,6.31052772889975,1,0,0,61.8082376461239
"1084",1084,1084,1,1,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,3,0,1,74.2283056748503
"1085",1085,1085,1,1,16,"Tamboril Do Piauí_2",58,"Tamboril Do Piauí",4790.74232599722,"Quim Mendes",16.511259855382,5.85686704600383,3,0,1,68.1523860409856
"1086",1086,1086,1,1,6,"Coronel José Dias_4",110,"Coronel José Dias",3999.82445163763,"Aldo Araújo",7.99981365137184,3.7293486817235,2,1,0,75.5790624585466
"1087",1087,1087,1,0,1,"Anísio De Abreu_3",5,"Anísio De Abreu",3732.89859734518,"Reis Jesus",15.4509366843661,2.16808499275934,3,0,1,48.5012131635953
"1088",1088,1088,1,1,8,"Dom Inocêncio_4",126,"Dom Inocêncio",4110.47192881985,"Lucineri da Rocha",20.1158380102473,6.89243675113251,2,1,0,69.9752966746168
"1089",1089,1089,1,0,16,"Tamboril Do Piauí_4",62,"Tamboril Do Piauí",4790.74232599722,"Osnilda das Neves",6.33863085283311,4.62526456794013,3,0,1,57.5791463244827
"1090",1090,1090,0,0,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,1,0,0,34.4209154383933
"1091",1091,1091,0,1,3,"Brejo Do Piauí_3",85,"Brejo Do Piauí",3422.31586763709,"Lucélia Moura",19.9996340621498,5.90653672949772,1,0,0,46.2637693908994
"1092",1092,1092,0,0,16,"Tamboril Do Piauí_4",62,"Tamboril Do Piauí",4790.74232599722,"Osnilda das Neves",6.33863085283311,4.62526456794013,2,1,0,55.5987053215114
"1093",1093,1093,1,0,10,"Guaribas_2",12,"Guaribas",4178.51090409028,"Andreias Moura",14.5117350606909,8.15784131087524,3,0,1,48.6848034202625
"1094",1094,1094,1,1,16,"Tamboril Do Piauí_1",56,"Tamboril Do Piauí",4790.74232599722,"Clareana Rodrigues",21.4694844995227,4.21458534344643,2,1,0,86.3919859766693
"1095",1095,1095,0,0,1,"Anísio De Abreu_2",4,"Anísio De Abreu",3732.89859734518,"Orestes Almeida",10.7226484829027,6.10256133803298,2,1,0,56.0808740224676
"1096",1096,1096,0,1,8,"Dom Inocêncio_3",125,"Dom Inocêncio",4110.47192881985,"Cristofe das Neves",13.478364802098,5.39694677603193,1,0,0,61.5738879468241
"1097",1097,1097,1,1,16,"Tamboril Do Piauí_4",63,"Tamboril Do Piauí",4790.74232599722,"Iolene Peixoto",8.44463974365809,4.62526456794013,1,0,0,54.5323098139289
"1098",1098,1098,1,1,1,"Anísio De Abreu_3",5,"Anísio De Abreu",3732.89859734518,"Reis Jesus",15.4509366843661,2.16808499275934,2,1,0,78.6590769828081
"1099",1099,1099,0,1,2,"Bonfim Do Piauí_1",72,"Bonfim Do Piauí",5704.73948948163,"Estefânia Barbosa",17.3940723152198,5.22821058063544,2,1,0,88.8182407976862
"1100",1100,1100,0,0,8,"Dom Inocêncio_3",125,"Dom Inocêncio",4110.47192881985,"Cristofe das Neves",13.478364802098,5.39694677603193,2,1,0,46.6274564155645
"1101",1101,1101,1,1,6,"Coronel José Dias_2",106,"Coronel José Dias",3999.82445163763,"Graciete Moura",15.2990029231434,4.14461206831652,3,0,1,55.1520957316309
"1102",1102,1102,1,1,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,1,0,0,55.4826225619639
"1103",1103,1103,0,1,16,"Tamboril Do Piauí_3",60,"Tamboril Do Piauí",4790.74232599722,"Caetano Moura",17.6140068784045,6.24021833784871,1,0,0,36.3351654110614
"1104",1104,1104,1,1,12,"Pajeú Do Piauí_4",32,"Pajeú Do Piauí",3905.61081179791,"Genésio Cavalcanti",16.4415810076643,3.66021920480037,3,0,1,56.1421443664291
"1105",1105,1105,0,0,9,"Fartura Do Piauí_4",134,"Fartura Do Piauí",4776.25290722364,"Jacira da Luz",21.0770768762954,7.04881362834772,1,0,0,65.7482291160631
"1106",1106,1106,1,0,9,"Fartura Do Piauí_2",131,"Fartura Do Piauí",4776.25290722364,"Marinei Fogaça",15.9602122449807,3.05600120553119,3,0,1,64.7885736353453
"1107",1107,1107,1,0,16,"Tamboril Do Piauí_2",58,"Tamboril Do Piauí",4790.74232599722,"Quim Mendes",16.511259855382,5.85686704600383,3,0,1,52.4765006259547
"1108",1108,1108,0,0,8,"Dom Inocêncio_3",124,"Dom Inocêncio",4110.47192881985,"Zaíro Nunes",16.1350479225583,5.39694677603193,1,0,0,44.7892462736963
"1109",1109,1109,1,0,1,"Anísio De Abreu_3",5,"Anísio De Abreu",3732.89859734518,"Reis Jesus",15.4509366843661,2.16808499275934,3,0,1,55.227645055707
"1110",1110,1110,1,1,4,"Canto Do Buriti_3",92,"Canto Do Buriti",4236.55979260193,"Rolim das Neves",18.7583600420814,4.81312692415379,1,0,0,66.4870576820958
"1111",1111,1111,1,1,7,"Dirceu Arcoverde_2",115,"Dirceu Arcoverde",5229.34802253056,"Hélio Rezende",15.5296576300339,5.17095785922312,3,0,1,52.7263169309353
"1112",1112,1112,0,1,7,"Dirceu Arcoverde_4",118,"Dirceu Arcoverde",5229.34802253056,"Veci Mendes",-1.48148998984862,7.38042434614067,1,0,0,67.1429342377323
"1113",1113,1113,1,0,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,2,1,0,67.4250747268947
"1114",1114,1114,0,1,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,1,0,0,55.9083026018581
"1115",1115,1115,0,0,8,"Dom Inocêncio_1",120,"Dom Inocêncio",4110.47192881985,"Verdi da Cunha",13.4364360685505,2.9862234051959,1,0,0,40.9242276922256
"1116",1116,1116,0,0,13,"São Braz Do Piauí_3",37,"São Braz Do Piauí",3937.90914067858,"Aurelino das Neves",17.9500866231975,4.81469205380835,3,0,1,44.7360286147169
"1117",1117,1117,0,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,3,0,1,54.9356621907807
"1118",1118,1118,0,0,9,"Fartura Do Piauí_3",133,"Fartura Do Piauí",4776.25290722364,"Haroldo Santos",8.71796310540477,5.50883055655879,3,0,1,41.8432846027962
"1119",1119,1119,1,1,12,"Pajeú Do Piauí_2",27,"Pajeú Do Piauí",3905.61081179791,"Igor Rocha",17.5509569822857,1.52640838862332,1,0,0,54.6978949217971
"1120",1120,1120,0,0,2,"Bonfim Do Piauí_1",73,"Bonfim Do Piauí",5704.73948948163,"Luciano Barbosa",13.8555780212009,5.22821058063544,1,0,0,55.4429123222841
"1121",1121,1121,1,1,16,"Tamboril Do Piauí_2",58,"Tamboril Do Piauí",4790.74232599722,"Quim Mendes",16.511259855382,5.85686704600383,3,0,1,71.7413163780553
"1122",1122,1122,0,0,4,"Canto Do Buriti_1",88,"Canto Do Buriti",4236.55979260193,"Carlene Pereira",21.2832587573139,7.00057268058296,3,0,1,71.4124946286602
"1123",1123,1123,1,1,1,"Anísio De Abreu_4",7,"Anísio De Abreu",3732.89859734518,"Zenira Castro",17.356765024678,5.23468134668299,1,0,0,52.4965095245506
"1124",1124,1124,1,1,6,"Coronel José Dias_2",107,"Coronel José Dias",3999.82445163763,"Abrão da Luz",11.078332136317,4.14461206831652,1,0,0,66.7698573837115
"1125",1125,1125,1,0,1,"Anísio De Abreu_3",6,"Anísio De Abreu",3732.89859734518,"Ferrer Farias",12.9344655500163,2.16808499275934,1,0,0,44.8946237805564
"1126",1126,1126,0,1,16,"Tamboril Do Piauí_3",60,"Tamboril Do Piauí",4790.74232599722,"Caetano Moura",17.6140068784045,6.24021833784871,1,0,0,54.4060886665658
"1127",1127,1127,1,1,13,"São Braz Do Piauí_4",40,"São Braz Do Piauí",3937.90914067858,"Baqui da Conceição",18.7602343547533,2.42774477647433,2,1,0,61.6868416127218
"1128",1128,1128,1,1,5,"Caracol_2",99,"Caracol",3785.55929827932,"Omer Duarte",12.337119808176,3.92166196604778,3,0,1,49.7509410893091
